INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (1,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (171,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (172,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (173,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (174,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (175,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (176,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (177,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (178,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (179,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (180,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (181,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (182,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (183,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (184,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (185,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (186,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (187,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (187,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (187,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (187,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (187,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (187,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (187,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (187,8,79940);
